 v-sweep         vsg_out         vsd_out         id              id_w           
 1.76000000e+00  1.76000000e+00  5.00000000e-02  8.21671212e-06  8.21671212e-01 
 1.77000000e+00  1.77000000e+00  5.00000000e-02  8.29343007e-06  8.29343007e-01 
 1.78000000e+00  1.78000000e+00  5.00000000e-02  8.36992714e-06  8.36992714e-01 
 1.79000000e+00  1.79000000e+00  5.00000000e-02  8.44620353e-06  8.44620353e-01 
 1.80000000e+00  1.80000000e+00  5.00000000e-02  8.52225942e-06  8.52225942e-01 
 1.81000000e+00  1.81000000e+00  5.00000000e-02  8.59809503e-06  8.59809503e-01 
 1.82000000e+00  1.82000000e+00  5.00000000e-02  8.67371055e-06  8.67371055e-01 
 1.83000000e+00  1.83000000e+00  5.00000000e-02  8.74910623e-06  8.74910623e-01 
 1.84000000e+00  1.84000000e+00  5.00000000e-02  8.82428229e-06  8.82428229e-01 
 1.85000000e+00  1.85000000e+00  5.00000000e-02  8.89923895e-06  8.89923895e-01 
 1.86000000e+00  1.86000000e+00  5.00000000e-02  8.97397649e-06  8.97397649e-01 
 1.87000000e+00  1.87000000e+00  5.00000000e-02  9.04849513e-06  9.04849513e-01 
 1.88000000e+00  1.88000000e+00  5.00000000e-02  9.12279514e-06  9.12279514e-01 
 1.89000000e+00  1.89000000e+00  5.00000000e-02  9.19687679e-06  9.19687679e-01 
 1.90000000e+00  1.90000000e+00  5.00000000e-02  9.27074035e-06  9.27074035e-01 
 1.91000000e+00  1.91000000e+00  5.00000000e-02  9.34438609e-06  9.34438609e-01 
 1.92000000e+00  1.92000000e+00  5.00000000e-02  9.41781431e-06  9.41781431e-01 
 1.93000000e+00  1.93000000e+00  5.00000000e-02  9.49102529e-06  9.49102529e-01 
 1.94000000e+00  1.94000000e+00  5.00000000e-02  9.56401932e-06  9.56401932e-01 
 1.95000000e+00  1.95000000e+00  5.00000000e-02  9.63679672e-06  9.63679672e-01 
 1.96000000e+00  1.96000000e+00  5.00000000e-02  9.70935778e-06  9.70935778e-01 
 1.97000000e+00  1.97000000e+00  5.00000000e-02  9.78170281e-06  9.78170281e-01 
 1.98000000e+00  1.98000000e+00  5.00000000e-02  9.85383213e-06  9.85383213e-01 
 1.99000000e+00  1.99000000e+00  5.00000000e-02  9.92574607e-06  9.92574607e-01 
 2.00000000e+00  2.00000000e+00  5.00000000e-02  9.99744495e-06  9.99744495e-01 
 2.01000000e+00  2.01000000e+00  5.00000000e-02  1.00689291e-05  1.00689291e+00 
 2.02000000e+00  2.02000000e+00  5.00000000e-02  1.01401988e-05  1.01401988e+00 
 2.03000000e+00  2.03000000e+00  5.00000000e-02  1.02112545e-05  1.02112545e+00 
 2.04000000e+00  2.04000000e+00  5.00000000e-02  1.02820965e-05  1.02820965e+00 
 2.05000000e+00  2.05000000e+00  5.00000000e-02  1.03527251e-05  1.03527251e+00 
 2.06000000e+00  2.06000000e+00  5.00000000e-02  1.04231407e-05  1.04231407e+00 
 2.07000000e+00  2.07000000e+00  5.00000000e-02  1.04933436e-05  1.04933436e+00 
