 v-sweep         vsg_out         vsd_out         id              id_w           
 1.82000000e+00  1.82000000e+00  5.00000000e-02  1.16030541e-05  1.16030541e+00 
 1.83000000e+00  1.83000000e+00  5.00000000e-02  1.17035345e-05  1.17035345e+00 
 1.84000000e+00  1.84000000e+00  5.00000000e-02  1.18037123e-05  1.18037123e+00 
 1.85000000e+00  1.85000000e+00  5.00000000e-02  1.19035881e-05  1.19035881e+00 
 1.86000000e+00  1.86000000e+00  5.00000000e-02  1.20031621e-05  1.20031621e+00 
 1.87000000e+00  1.87000000e+00  5.00000000e-02  1.21024348e-05  1.21024348e+00 
 1.88000000e+00  1.88000000e+00  5.00000000e-02  1.22014067e-05  1.22014067e+00 
 1.89000000e+00  1.89000000e+00  5.00000000e-02  1.23000782e-05  1.23000782e+00 
 1.90000000e+00  1.90000000e+00  5.00000000e-02  1.23984498e-05  1.23984498e+00 
 1.91000000e+00  1.91000000e+00  5.00000000e-02  1.24965219e-05  1.24965219e+00 
 1.92000000e+00  1.92000000e+00  5.00000000e-02  1.25942950e-05  1.25942950e+00 
 1.93000000e+00  1.93000000e+00  5.00000000e-02  1.26917696e-05  1.26917696e+00 
 1.94000000e+00  1.94000000e+00  5.00000000e-02  1.27889462e-05  1.27889462e+00 
 1.95000000e+00  1.95000000e+00  5.00000000e-02  1.28858252e-05  1.28858252e+00 
 1.96000000e+00  1.96000000e+00  5.00000000e-02  1.29824072e-05  1.29824072e+00 
 1.97000000e+00  1.97000000e+00  5.00000000e-02  1.30786926e-05  1.30786926e+00 
 1.98000000e+00  1.98000000e+00  5.00000000e-02  1.31746820e-05  1.31746820e+00 
 1.99000000e+00  1.99000000e+00  5.00000000e-02  1.32703759e-05  1.32703759e+00 
 2.00000000e+00  2.00000000e+00  5.00000000e-02  1.33657749e-05  1.33657749e+00 
 2.01000000e+00  2.01000000e+00  5.00000000e-02  1.34608793e-05  1.34608793e+00 
 2.02000000e+00  2.02000000e+00  5.00000000e-02  1.35556899e-05  1.35556899e+00 
 2.03000000e+00  2.03000000e+00  5.00000000e-02  1.36502070e-05  1.36502070e+00 
 2.04000000e+00  2.04000000e+00  5.00000000e-02  1.37444313e-05  1.37444313e+00 
 2.05000000e+00  2.05000000e+00  5.00000000e-02  1.38383633e-05  1.38383633e+00 
 2.06000000e+00  2.06000000e+00  5.00000000e-02  1.39320035e-05  1.39320035e+00 
 2.07000000e+00  2.07000000e+00  5.00000000e-02  1.40253525e-05  1.40253525e+00 
 2.08000000e+00  2.08000000e+00  5.00000000e-02  1.41184109e-05  1.41184109e+00 
 2.09000000e+00  2.09000000e+00  5.00000000e-02  1.42111793e-05  1.42111793e+00 
 2.10000000e+00  2.10000000e+00  5.00000000e-02  1.43036581e-05  1.43036581e+00 
 2.11000000e+00  2.11000000e+00  5.00000000e-02  1.43958479e-05  1.43958479e+00 
 2.12000000e+00  2.12000000e+00  5.00000000e-02  1.44877494e-05  1.44877494e+00 
 2.13000000e+00  2.13000000e+00  5.00000000e-02  1.45793632e-05  1.45793632e+00 
 2.14000000e+00  2.14000000e+00  5.00000000e-02  1.46706897e-05  1.46706897e+00 
 2.15000000e+00  2.15000000e+00  5.00000000e-02  1.47617296e-05  1.47617296e+00 
 2.16000000e+00  2.16000000e+00  5.00000000e-02  1.48524834e-05  1.48524834e+00 
 2.17000000e+00  2.17000000e+00  5.00000000e-02  1.49429518e-05  1.49429518e+00 
 2.18000000e+00  2.18000000e+00  5.00000000e-02  1.50331354e-05  1.50331354e+00 
 2.19000000e+00  2.19000000e+00  5.00000000e-02  1.51230347e-05  1.51230347e+00 
 2.20000000e+00  2.20000000e+00  5.00000000e-02  1.52126503e-05  1.52126503e+00 
 2.21000000e+00  2.21000000e+00  5.00000000e-02  1.53019829e-05  1.53019829e+00 
 2.22000000e+00  2.22000000e+00  5.00000000e-02  1.53910330e-05  1.53910330e+00 
 2.23000000e+00  2.23000000e+00  5.00000000e-02  1.54798013e-05  1.54798013e+00 
 2.24000000e+00  2.24000000e+00  5.00000000e-02  1.55682884e-05  1.55682884e+00 
 2.25000000e+00  2.25000000e+00  5.00000000e-02  1.56564948e-05  1.56564948e+00 
 2.26000000e+00  2.26000000e+00  5.00000000e-02  1.57444211e-05  1.57444211e+00 
 2.27000000e+00  2.27000000e+00  5.00000000e-02  1.58320681e-05  1.58320681e+00 
 2.28000000e+00  2.28000000e+00  5.00000000e-02  1.59194363e-05  1.59194363e+00 
 2.29000000e+00  2.29000000e+00  5.00000000e-02  1.60065263e-05  1.60065263e+00 
 2.30000000e+00  2.30000000e+00  5.00000000e-02  1.60933387e-05  1.60933387e+00 
 2.31000000e+00  2.31000000e+00  5.00000000e-02  1.61798743e-05  1.61798743e+00 
 2.32000000e+00  2.32000000e+00  5.00000000e-02  1.62661335e-05  1.62661335e+00 
